ID,Group,Family,Subfamily,Kinase,Gene_Symbol
CFTR_730_742,AGC,PKA,NA,PRKY,PRKY
CFTR_730_742,CAMK,PKD,NA,PKD1,PRKD1
CFTR_730_742,CAMK,PKD,NA,PKD3,PRKD3
CFTR_730_742,CAMK,PKD,NA,PKD2,PRKD2
CFTR_730_742,AGC,PKG,NA,PKG1,PRKG1
CFTR_730_742,AGC,PKG,NA,PKG2,PRKG2
CFTR_730_742,CAMK,RAD53,NA,CHK2,CHEK2
CFTR_730_742,AGC,RSK,MSK,MSK2,RPS6KA4
CFTR_730_742,AGC,RSK,MSK,MSK1,RPS6KA5
CFTR_730_742,AGC,RSK,P70,P70S6K,RPS6KB1
CFTR_730_742,AGC,RSK,P70,P70S6KB,RPS6KB2
CFTR_730_742,AGC,RSK,RSK,RSK3,RPS6KA1
CFTR_730_742,AGC,RSK,RSK,RSK1,RPS6KA2
CFTR_730_742,AGC,RSK,RSK,RSK2,RPS6KA3
CFTR_730_742,AGC,RSK,RSK,RSK4,RPS6KA6
CFTR_761_773,AGC,DMPK,CRIK,CRIK,CIT
CFTR_761_773,AGC,DMPK,GEK,DMPK1,DMPK
CFTR_761_773,AGC,DMPK,GEK,MRCKA,CDC42BPA
CFTR_761_773,AGC,DMPK,GEK,MRCKB,CDC42BPB
CFTR_761_773,AGC,DMPK,GEK,DMPK2,CDC42BPG
CFTR_761_773,AGC,DMPK,ROCK,ROCK1,ROCK1
CFTR_761_773,AGC,DMPK,ROCK,ROCK2,ROCK2
CFTR_761_773,OTHER,IKK,NA,IKKA,CHUK
CFTR_761_773,OTHER,IKK,NA,IKKB,IKBKB
CFTR_761_773,OTHER,IKK,NA,IKKE,IKBKE
CFTR_761_773,OTHER,IKK,NA,TBK1,TBK1
CFTR_761_773,CAMK,PHK,NA,PHKG1,PHKG1
CFTR_761_773,CAMK,PHK,NA,PHKG2,PHKG2
CFTR_761_773,AGC,PKA,NA,PKACA,PRKACA
CFTR_761_773,AGC,PKA,NA,PKACB,PRKACB
CFTR_761_773,AGC,PKA,NA,PKACG,PRKACG
CFTR_761_773,AGC,PKA,NA,PRKX,PRKX
CFTR_761_773,AGC,PKA,NA,PRKY,PRKY
CFTR_761_773,CAMK,PKD,NA,PKD1,PRKD1
CFTR_761_773,CAMK,PKD,NA,PKD3,PRKD3
CFTR_761_773,CAMK,PKD,NA,PKD2,PRKD2
CFTR_761_773,AGC,PKG,NA,PKG1,PRKG1
CFTR_761_773,AGC,PKG,NA,PKG2,PRKG2
CFTR_761_773,AGC,RSK,MSK,MSK2,RPS6KA4
CFTR_761_773,AGC,RSK,MSK,MSK1,RPS6KA5
CFTR_761_773,AGC,RSK,P70,P70S6K,RPS6KB1
CFTR_761_773,AGC,RSK,P70,P70S6KB,RPS6KB2
CFTR_761_773,AGC,RSK,RSK,RSK3,RPS6KA1
CFTR_761_773,AGC,RSK,RSK,RSK1,RPS6KA2
CFTR_761_773,AGC,RSK,RSK,RSK2,RPS6KA3
CFTR_761_773,AGC,RSK,RSK,RSK4,RPS6KA6
CGHB_109_121,AGC,AKT,NA,AKT1,AKT1
CGHB_109_121,AGC,AKT,NA,AKT2,AKT2
CGHB_109_121,AGC,AKT,NA,AKT3,AKT3
CGHB_109_121,CAMK,CAMK2,NA,CAMK2A,CAMK2A
CGHB_109_121,CAMK,CAMK2,NA,CAMK2B,CAMK2B
CGHB_109_121,CAMK,CAMK2,NA,CAMK2D,CAMK2D
CGHB_109_121,CAMK,CAMK2,NA,CAMK2G,CAMK2G
CGHB_109_121,AGC,DMPK,CRIK,CRIK,CIT
CGHB_109_121,AGC,DMPK,GEK,DMPK1,DMPK
CGHB_109_121,AGC,DMPK,GEK,MRCKA,CDC42BPA
CGHB_109_121,AGC,DMPK,GEK,MRCKB,CDC42BPB
CGHB_109_121,AGC,DMPK,GEK,DMPK2,CDC42BPG
CGHB_109_121,AGC,DMPK,ROCK,ROCK1,ROCK1
CGHB_109_121,AGC,DMPK,ROCK,ROCK2,ROCK2
CGHB_109_121,OTHER,IKK,NA,IKKA,CHUK
CGHB_109_121,OTHER,IKK,NA,IKKB,IKBKB
CGHB_109_121,OTHER,IKK,NA,IKKE,IKBKE
CGHB_109_121,OTHER,IKK,NA,TBK1,TBK1
CGHB_109_121,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
CGHB_109_121,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
CGHB_109_121,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
CGHB_109_121,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
CGHB_109_121,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
CGHB_109_121,AGC,PDK1,NA,PDK1,PDPK1
CGHB_109_121,OTHER,PEK,GCN2,GCN2,EIF2AK4
CGHB_109_121,OTHER,PEK,HRI,HRI,EIF2AK1
CGHB_109_121,OTHER,PEK,PEK,PEK,EIF2AK3
CGHB_109_121,OTHER,PEK,PKR,PKR,EIF2AK2
CGHB_109_121,AGC,PKA,NA,PKACA,PRKACA
CGHB_109_121,AGC,PKA,NA,PKACB,PRKACB
CGHB_109_121,AGC,PKA,NA,PKACG,PRKACG
CGHB_109_121,AGC,PKA,NA,PRKX,PRKX
CGHB_109_121,AGC,PKA,NA,PRKY,PRKY
CGHB_109_121,AGC,PKG,NA,PKG1,PRKG1
CGHB_109_121,AGC,PKG,NA,PKG2,PRKG2
CGHB_109_121,AGC,RSK,MSK,MSK2,RPS6KA4
CGHB_109_121,AGC,RSK,MSK,MSK1,RPS6KA5
CGHB_109_121,AGC,RSK,P70,P70S6K,RPS6KB1
CGHB_109_121,AGC,RSK,P70,P70S6KB,RPS6KB2
CGHB_109_121,AGC,RSK,RSK,RSK3,RPS6KA1
CGHB_109_121,AGC,RSK,RSK,RSK1,RPS6KA2
CGHB_109_121,AGC,RSK,RSK,RSK2,RPS6KA3
CGHB_109_121,AGC,RSK,RSK,RSK4,RPS6KA6
COF1_17_29,AGC,AKT,NA,AKT1,AKT1
COF1_17_29,AGC,AKT,NA,AKT2,AKT2
COF1_17_29,AGC,AKT,NA,AKT3,AKT3
COF1_17_29,CMGC,CDK,CCRK,CCRK,CCRK
COF1_17_29,CMGC,CDK,CDC2,CDC2,CDC2
COF1_17_29,CMGC,CDK,CDC2,CDK2,CDK2
COF1_17_29,CMGC,CDK,CDC2,CDK3,CDK3
COF1_17_29,CMGC,CDK,CDK10,CDK10,CDK10
COF1_17_29,CMGC,CDK,CDK4,CDK4,CDK4
COF1_17_29,CMGC,CDK,CDK4,CDK6,CDK6
COF1_17_29,CMGC,CDK,CDK5,CDK5,CDK5
COF1_17_29,CMGC,CDK,CDK7,CDK7,CDK7
COF1_17_29,CMGC,CDK,CDK8,CDK8,CDK8
COF1_17_29,CMGC,CDK,CDK8,CDK11,CDC2L6
COF1_17_29,CMGC,CDK,CDK9,CDK9,CDK9
COF1_17_29,CMGC,CDK,CRK7,CHED,CDC2L5
COF1_17_29,CMGC,CDK,CRK7,CRK7,CRKRS
COF1_17_29,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
COF1_17_29,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
COF1_17_29,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
COF1_17_29,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
COF1_17_29,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
COF1_17_29,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
COF1_17_29,CMGC,CDK,CDK11,CDK11B,CDK11B
COF1_17_29,CK1,CK1,CK1-A,CK1A,CSNK1A1
COF1_17_29,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
COF1_17_29,CK1,CK1,CK1-D,CK1D,CSNK1D
COF1_17_29,CK1,CK1,CK1-D,CK1E,CSNK1E
COF1_17_29,CK1,CK1,CK1-G,CK1G2,CSNK1G2
COF1_17_29,CK1,CK1,CK1-G,CK1G3,CSNK1G3
COF1_17_29,CK1,CK1,CK1-G,CK1G1,CSNK1G1
COF1_17_29,AGC,DMPK,CRIK,CRIK,CIT
COF1_17_29,AGC,DMPK,GEK,DMPK1,DMPK
COF1_17_29,AGC,DMPK,GEK,MRCKA,CDC42BPA
COF1_17_29,AGC,DMPK,GEK,MRCKB,CDC42BPB
COF1_17_29,AGC,DMPK,GEK,DMPK2,CDC42BPG
COF1_17_29,AGC,DMPK,ROCK,ROCK1,ROCK1
COF1_17_29,AGC,DMPK,ROCK,ROCK2,ROCK2
COF1_17_29,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
COF1_17_29,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
COF1_17_29,CMGC,DYRK,DYRK2,DYRK3,DYRK3
COF1_17_29,CMGC,DYRK,DYRK2,DYRK2,DYRK2
COF1_17_29,CMGC,DYRK,DYRK2,DYRK4,DYRK4
COF1_17_29,CMGC,DYRK,HIPK,HIPK3,HIPK3
COF1_17_29,CMGC,DYRK,HIPK,HIPK2,HIPK2
COF1_17_29,CMGC,DYRK,HIPK,HIPK4,HIPK4
COF1_17_29,CMGC,DYRK,HIPK,HIPK1,HIPK1
COF1_17_29,CMGC,DYRK,PRP4,PRP4,PRPF4B
COF1_17_29,OTHER,IKK,NA,IKKA,CHUK
COF1_17_29,OTHER,IKK,NA,IKKB,IKBKB
COF1_17_29,OTHER,IKK,NA,IKKE,IKBKE
COF1_17_29,OTHER,IKK,NA,TBK1,TBK1
COF1_17_29,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
COF1_17_29,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
COF1_17_29,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
COF1_17_29,CAMK,MAPKAPK,MNK,MNK2,MKNK2
COF1_17_29,CAMK,MAPKAPK,MNK,MNK1,MKNK1
COF1_17_29,AGC,PDK1,NA,PDK1,PDPK1
COF1_17_29,CAMK,PHK,NA,PHKG1,PHKG1
COF1_17_29,CAMK,PHK,NA,PHKG2,PHKG2
COF1_17_29,CAMK,PIM,NA,PIM1,PIM1
COF1_17_29,CAMK,PIM,NA,PIM2,PIM2
COF1_17_29,CAMK,PIM,NA,PIM3,PIM3
COF1_17_29,AGC,PKG,NA,PKG1,PRKG1
COF1_17_29,AGC,PKG,NA,PKG2,PRKG2
COF1_17_29,OTHER,PLK,PLK1,PLK1,PLK1
COF1_17_29,OTHER,PLK,PLK2,PLK3,PLK3
COF1_17_29,OTHER,PLK,PLK2,PLK2,PLK2
COF1_17_29,OTHER,PLK,SAK,PLK4,PLK4
COF1_17_29,TKL,RAF,KSR,KSR1,KSR1
COF1_17_29,TKL,RAF,KSR,KSR2,KSR2
COF1_17_29,TKL,RAF,RAF,ARAF,ARAF
COF1_17_29,TKL,RAF,RAF,BRAF,BRAF
COF1_17_29,TKL,RAF,RAF,RAF1,RAF1
COF1_17_29,TKL,RIPK,NA,RIPK1,RIPK1
COF1_17_29,TKL,RIPK,NA,RIPK2,RIPK2
COF1_17_29,TKL,RIPK,NA,RIPK3,RIPK3
COF1_17_29,TKL,RIPK,NA,ANKRD3,RIPK4
COF1_17_29,TKL,RIPK,NA,SGK288,ANKK1
COF1_17_29,AGC,RSK,MSK,MSK2,RPS6KA4
COF1_17_29,AGC,RSK,MSK,MSK1,RPS6KA5
COF1_17_29,AGC,RSK,P70,P70S6K,RPS6KB1
COF1_17_29,AGC,RSK,P70,P70S6KB,RPS6KB2
COF1_17_29,AGC,RSK,RSK,RSK3,RPS6KA1
COF1_17_29,AGC,RSK,RSK,RSK1,RPS6KA2
COF1_17_29,AGC,RSK,RSK,RSK2,RPS6KA3
COF1_17_29,AGC,RSK,RSK,RSK4,RPS6KA6
CREB1_126_138,CAMK,CAMK1,NA,CAMK4,CAMK4
CREB1_126_138,CAMK,CAMK1,NA,CAMK1A,CAMK1
CREB1_126_138,CAMK,CAMK1,NA,CAMK1D,CAMK1D
CREB1_126_138,CAMK,CAMK1,NA,CAMK1G,CAMK1G
CREB1_126_138,CAMK,CAMK1,NA,CAMK1B,PNCK
CREB1_126_138,CAMK,CAMK2,NA,CAMK2A,CAMK2A
CREB1_126_138,CAMK,CAMK2,NA,CAMK2B,CAMK2B
CREB1_126_138,CAMK,CAMK2,NA,CAMK2D,CAMK2D
CREB1_126_138,CAMK,CAMK2,NA,CAMK2G,CAMK2G
CREB1_126_138,AGC,DMPK,CRIK,CRIK,CIT
CREB1_126_138,AGC,DMPK,GEK,DMPK1,DMPK
CREB1_126_138,AGC,DMPK,GEK,MRCKA,CDC42BPA
CREB1_126_138,AGC,DMPK,GEK,MRCKB,CDC42BPB
CREB1_126_138,AGC,DMPK,GEK,DMPK2,CDC42BPG
CREB1_126_138,AGC,DMPK,ROCK,ROCK1,ROCK1
CREB1_126_138,AGC,DMPK,ROCK,ROCK2,ROCK2
CREB1_126_138,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
CREB1_126_138,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
CREB1_126_138,CMGC,DYRK,DYRK2,DYRK3,DYRK3
CREB1_126_138,CMGC,DYRK,DYRK2,DYRK2,DYRK2
CREB1_126_138,CMGC,DYRK,DYRK2,DYRK4,DYRK4
CREB1_126_138,CMGC,DYRK,HIPK,HIPK3,HIPK3
CREB1_126_138,CMGC,DYRK,HIPK,HIPK2,HIPK2
CREB1_126_138,CMGC,DYRK,HIPK,HIPK4,HIPK4
CREB1_126_138,CMGC,DYRK,HIPK,HIPK1,HIPK1
CREB1_126_138,CMGC,DYRK,PRP4,PRP4,PRPF4B
CREB1_126_138,CMGC,GSK,NA,GSK3A,GSK3A
CREB1_126_138,CMGC,GSK,NA,GSK3B,GSK3B
CREB1_126_138,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
CREB1_126_138,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
CREB1_126_138,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
CREB1_126_138,CAMK,MAPKAPK,MNK,MNK2,MKNK2
CREB1_126_138,CAMK,MAPKAPK,MNK,MNK1,MKNK1
CREB1_126_138,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
CREB1_126_138,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
CREB1_126_138,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
CREB1_126_138,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
CREB1_126_138,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
CREB1_126_138,CAMK,PHK,NA,PHKG1,PHKG1
CREB1_126_138,CAMK,PHK,NA,PHKG2,PHKG2
CREB1_126_138,CAMK,PIM,NA,PIM1,PIM1
CREB1_126_138,CAMK,PIM,NA,PIM2,PIM2
CREB1_126_138,CAMK,PIM,NA,PIM3,PIM3
CREB1_126_138,AGC,PKA,NA,PKACA,PRKACA
CREB1_126_138,AGC,PKA,NA,PKACB,PRKACB
CREB1_126_138,AGC,PKA,NA,PKACG,PRKACG
CREB1_126_138,AGC,PKA,NA,PRKX,PRKX
CREB1_126_138,AGC,PKA,NA,PRKY,PRKY
CREB1_126_138,CAMK,PKD,NA,PKD1,PRKD1
CREB1_126_138,CAMK,PKD,NA,PKD3,PRKD3
CREB1_126_138,CAMK,PKD,NA,PKD2,PRKD2
CREB1_126_138,CAMK,RAD53,NA,CHK2,CHEK2
CREB1_126_138,AGC,RSK,MSK,MSK2,RPS6KA4
CREB1_126_138,AGC,RSK,MSK,MSK1,RPS6KA5
CREB1_126_138,AGC,RSK,P70,P70S6K,RPS6KB1
CREB1_126_138,AGC,RSK,P70,P70S6KB,RPS6KB2
CREB1_126_138,AGC,RSK,RSK,RSK3,RPS6KA1
CREB1_126_138,AGC,RSK,RSK,RSK1,RPS6KA2
CREB1_126_138,AGC,RSK,RSK,RSK2,RPS6KA3
CREB1_126_138,AGC,RSK,RSK,RSK4,RPS6KA6
CREB1_126_138,AGC,SGK,NA,SGK1,SGK
CREB1_126_138,AGC,SGK,NA,SGK2,SGK2
CREB1_126_138,AGC,SGK,NA,SGK3,SGK3
CSF1R_701_713,CMGC,CDK,CCRK,CCRK,CCRK
CSF1R_701_713,CMGC,CDK,CDC2,CDC2,CDC2
CSF1R_701_713,CMGC,CDK,CDC2,CDK2,CDK2
CSF1R_701_713,CMGC,CDK,CDC2,CDK3,CDK3
CSF1R_701_713,CMGC,CDK,CDK10,CDK10,CDK10
CSF1R_701_713,CMGC,CDK,CDK4,CDK4,CDK4
CSF1R_701_713,CMGC,CDK,CDK4,CDK6,CDK6
CSF1R_701_713,CMGC,CDK,CDK5,CDK5,CDK5
CSF1R_701_713,CMGC,CDK,CDK7,CDK7,CDK7
CSF1R_701_713,CMGC,CDK,CDK8,CDK8,CDK8
CSF1R_701_713,CMGC,CDK,CDK8,CDK11,CDC2L6
CSF1R_701_713,CMGC,CDK,CDK9,CDK9,CDK9
CSF1R_701_713,CMGC,CDK,CRK7,CHED,CDC2L5
CSF1R_701_713,CMGC,CDK,CRK7,CRK7,CRKRS
CSF1R_701_713,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
CSF1R_701_713,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
CSF1R_701_713,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
CSF1R_701_713,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
CSF1R_701_713,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
CSF1R_701_713,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
CSF1R_701_713,CMGC,CDK,CDK11,CDK11B,CDK11B
CSF1R_701_713,CK1,CK1,CK1-A,CK1A,CSNK1A1
CSF1R_701_713,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
CSF1R_701_713,CK1,CK1,CK1-D,CK1D,CSNK1D
CSF1R_701_713,CK1,CK1,CK1-D,CK1E,CSNK1E
CSF1R_701_713,CK1,CK1,CK1-G,CK1G2,CSNK1G2
CSF1R_701_713,CK1,CK1,CK1-G,CK1G3,CSNK1G3
CSF1R_701_713,CK1,CK1,CK1-G,CK1G1,CSNK1G1
CSF1R_701_713,AGC,DMPK,CRIK,CRIK,CIT
CSF1R_701_713,AGC,DMPK,GEK,DMPK1,DMPK
CSF1R_701_713,AGC,DMPK,GEK,MRCKA,CDC42BPA
CSF1R_701_713,AGC,DMPK,GEK,MRCKB,CDC42BPB
CSF1R_701_713,AGC,DMPK,GEK,DMPK2,CDC42BPG
CSF1R_701_713,AGC,DMPK,ROCK,ROCK1,ROCK1
CSF1R_701_713,AGC,DMPK,ROCK,ROCK2,ROCK2
CSF1R_701_713,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
CSF1R_701_713,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
CSF1R_701_713,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
CSF1R_701_713,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
CSF1R_701_713,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
CSF1R_701_713,OTHER,PEK,GCN2,GCN2,EIF2AK4
CSF1R_701_713,OTHER,PEK,HRI,HRI,EIF2AK1
CSF1R_701_713,OTHER,PEK,PEK,PEK,EIF2AK3
CSF1R_701_713,OTHER,PEK,PKR,PKR,EIF2AK2
CSF1R_701_713,CAMK,PIM,NA,PIM1,PIM1
CSF1R_701_713,CAMK,PIM,NA,PIM2,PIM2
CSF1R_701_713,CAMK,PIM,NA,PIM3,PIM3
CSF1R_701_713,AGC,PKA,NA,PKACA,PRKACA
CSF1R_701_713,AGC,PKA,NA,PKACB,PRKACB
CSF1R_701_713,AGC,PKA,NA,PKACG,PRKACG
CSF1R_701_713,AGC,PKA,NA,PRKX,PRKX
CSF1R_701_713,AGC,PKA,NA,PRKY,PRKY
CSF1R_701_713,AGC,PKG,NA,PKG1,PRKG1
CSF1R_701_713,AGC,PKG,NA,PKG2,PRKG2
CSF1R_701_713,AGC,RSK,MSK,MSK2,RPS6KA4
CSF1R_701_713,AGC,RSK,MSK,MSK1,RPS6KA5
CSF1R_701_713,AGC,RSK,P70,P70S6K,RPS6KB1
CSF1R_701_713,AGC,RSK,P70,P70S6KB,RPS6KB2
CSF1R_701_713,AGC,RSK,RSK,RSK3,RPS6KA1
CSF1R_701_713,AGC,RSK,RSK,RSK1,RPS6KA2
CSF1R_701_713,AGC,RSK,RSK,RSK2,RPS6KA3
CSF1R_701_713,AGC,RSK,RSK,RSK4,RPS6KA6
CSK21_355_367,CMGC,CDK,CCRK,CCRK,CCRK
CSK21_355_367,CMGC,CDK,CDC2,CDC2,CDC2
CSK21_355_367,CMGC,CDK,CDC2,CDK2,CDK2
CSK21_355_367,CMGC,CDK,CDC2,CDK3,CDK3
CSK21_355_367,CMGC,CDK,CDK10,CDK10,CDK10
CSK21_355_367,CMGC,CDK,CDK4,CDK4,CDK4
CSK21_355_367,CMGC,CDK,CDK4,CDK6,CDK6
CSK21_355_367,CMGC,CDK,CDK5,CDK5,CDK5
CSK21_355_367,CMGC,CDK,CDK7,CDK7,CDK7
CSK21_355_367,CMGC,CDK,CDK8,CDK8,CDK8
CSK21_355_367,CMGC,CDK,CDK8,CDK11,CDC2L6
CSK21_355_367,CMGC,CDK,CDK9,CDK9,CDK9
CSK21_355_367,CMGC,CDK,CRK7,CHED,CDC2L5
CSK21_355_367,CMGC,CDK,CRK7,CRK7,CRKRS
CSK21_355_367,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
CSK21_355_367,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
CSK21_355_367,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
CSK21_355_367,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
CSK21_355_367,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
CSK21_355_367,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
CSK21_355_367,CMGC,CDK,CDK11,CDK11B,CDK11B
CSK21_355_367,CK1,CK1,CK1-A,CK1A,CSNK1A1
CSK21_355_367,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
CSK21_355_367,CK1,CK1,CK1-D,CK1D,CSNK1D
CSK21_355_367,CK1,CK1,CK1-D,CK1E,CSNK1E
CSK21_355_367,CK1,CK1,CK1-G,CK1G2,CSNK1G2
CSK21_355_367,CK1,CK1,CK1-G,CK1G3,CSNK1G3
CSK21_355_367,CK1,CK1,CK1-G,CK1G1,CSNK1G1
CSK21_355_367,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
CSK21_355_367,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
CSK21_355_367,CMGC,DYRK,DYRK2,DYRK3,DYRK3
CSK21_355_367,CMGC,DYRK,DYRK2,DYRK2,DYRK2
CSK21_355_367,CMGC,DYRK,DYRK2,DYRK4,DYRK4
CSK21_355_367,CMGC,DYRK,HIPK,HIPK3,HIPK3
CSK21_355_367,CMGC,DYRK,HIPK,HIPK2,HIPK2
CSK21_355_367,CMGC,DYRK,HIPK,HIPK4,HIPK4
CSK21_355_367,CMGC,DYRK,HIPK,HIPK1,HIPK1
CSK21_355_367,CMGC,DYRK,PRP4,PRP4,PRPF4B
CSK21_355_367,OTHER,IKK,NA,IKKA,CHUK
CSK21_355_367,OTHER,IKK,NA,IKKB,IKBKB
CSK21_355_367,OTHER,IKK,NA,IKKE,IKBKE
CSK21_355_367,OTHER,IKK,NA,TBK1,TBK1
CSK21_355_367,AGC,PDK1,NA,PDK1,PDPK1
CSK21_355_367,CAMK,PHK,NA,PHKG1,PHKG1
CSK21_355_367,CAMK,PHK,NA,PHKG2,PHKG2
CSK21_355_367,OTHER,PLK,PLK1,PLK1,PLK1
CSK21_355_367,OTHER,PLK,PLK2,PLK3,PLK3
CSK21_355_367,OTHER,PLK,PLK2,PLK2,PLK2
CSK21_355_367,OTHER,PLK,SAK,PLK4,PLK4
CSK21_355_367,TKL,RAF,KSR,KSR1,KSR1
CSK21_355_367,TKL,RAF,KSR,KSR2,KSR2
CSK21_355_367,TKL,RAF,RAF,ARAF,ARAF
CSK21_355_367,TKL,RAF,RAF,BRAF,BRAF
CSK21_355_367,TKL,RAF,RAF,RAF1,RAF1
CSK21_355_367,AGC,RSK,MSK,MSK2,RPS6KA4
CSK21_355_367,AGC,RSK,MSK,MSK1,RPS6KA5
CSK21_355_367,AGC,RSK,P70,P70S6K,RPS6KB1
CSK21_355_367,AGC,RSK,P70,P70S6KB,RPS6KB2
CSK21_355_367,AGC,RSK,RSK,RSK3,RPS6KA1
CSK21_355_367,AGC,RSK,RSK,RSK1,RPS6KA2
CSK21_355_367,AGC,RSK,RSK,RSK2,RPS6KA3
CSK21_355_367,AGC,RSK,RSK,RSK4,RPS6KA6
CSK21_355_367,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
CSK21_355_367,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
CSK21_355_367,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
CSK21_355_367,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
CSK21_355_367,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
CSK21_355_367,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
CSK21_355_367,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
DCX_49_61,CMGC,CDK,CCRK,CCRK,CCRK
DCX_49_61,CMGC,CDK,CDC2,CDC2,CDC2
DCX_49_61,CMGC,CDK,CDC2,CDK2,CDK2
DCX_49_61,CMGC,CDK,CDC2,CDK3,CDK3
DCX_49_61,CMGC,CDK,CDK10,CDK10,CDK10
DCX_49_61,CMGC,CDK,CDK4,CDK4,CDK4
DCX_49_61,CMGC,CDK,CDK4,CDK6,CDK6
DCX_49_61,CMGC,CDK,CDK5,CDK5,CDK5
DCX_49_61,CMGC,CDK,CDK7,CDK7,CDK7
DCX_49_61,CMGC,CDK,CDK8,CDK8,CDK8
DCX_49_61,CMGC,CDK,CDK8,CDK11,CDC2L6
DCX_49_61,CMGC,CDK,CDK9,CDK9,CDK9
DCX_49_61,CMGC,CDK,CRK7,CHED,CDC2L5
DCX_49_61,CMGC,CDK,CRK7,CRK7,CRKRS
DCX_49_61,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
DCX_49_61,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
DCX_49_61,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
DCX_49_61,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
DCX_49_61,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
DCX_49_61,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
DCX_49_61,CMGC,CDK,CDK11,CDK11B,CDK11B
DCX_49_61,CK1,CK1,CK1-A,CK1A,CSNK1A1
DCX_49_61,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
DCX_49_61,CK1,CK1,CK1-D,CK1D,CSNK1D
DCX_49_61,CK1,CK1,CK1-D,CK1E,CSNK1E
DCX_49_61,CK1,CK1,CK1-G,CK1G2,CSNK1G2
DCX_49_61,CK1,CK1,CK1-G,CK1G3,CSNK1G3
DCX_49_61,CK1,CK1,CK1-G,CK1G1,CSNK1G1
DCX_49_61,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
DCX_49_61,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
DCX_49_61,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
DCX_49_61,CAMK,MAPKAPK,MNK,MNK2,MKNK2
